city,title,location,rating,room_type,price,guests,beds,bathrooms
BOS,1 Bedroom in Kendall Square,Cambridge,4.60,Entire condominium,60.00,4.00,1.00,1.00
BOS,Fancy private room next to Porter Sq 2,Cambridge,4.57,Private room,53.00,4.00,2.00,3.00
BOS,WALKING DISTANCE to HARVARD&MIT with MEMORY BED 2,Cambridge,4.50,Private room,53.00,2.00,1.00,2.00
BOS,Cambridge Cottage - Garden Room,Cambridge,4.88,Private room,52.00,2.00,1.00,1.00
BOS,Beautiful Fully Furnished 1BR Downtown Boston,Financial District,4.44,Entire apartment,105.00,4.00,1.00,1.00
BOS,"Bright, Clean Private room with Private Bathroom.",Coolidge Corner,4.73,Private room,48.00,2.00,1.00,1.00
BOS,DUPLEX MONTHLY GEM by HARVARD AND MIT 4,Cambridge,4.20,Private room,55.00,1.00,1.00,2.00
BOS,"keyless private room near MIT,Central Sq 1",Cambridge,4.54,Private room,55.00,4.00,2.00,2.00
BOS,Best Location Ever in Bnb,Financial District,4.65,Entire apartment,77.00,4.00,1.00,1.00
BOS,Large Stylish Newbury Street Studio w/kitchen,Back Bay,4.69,Entire apartment,77.00,2.00,1.00,1.00
BOS,"Stylish Downtown Studio in the SouthEnd, C.Ave# 1",South End,4.52,Entire apartment,63.00,2.00,1.00,1.00
BOS,Stylish & Comfortable Newbury St Studio .#6,Back Bay,4.80,Entire apartment,74.00,2.00,1.00,1.00
BOS,Chic & Comfort Boston Studio near Subway516,Allston-Brighton,4.89,Entire apartment,90.00,2.00,1.00,1.00
BOS,Victorian Charm MIT/Harvard/Kendall/Central-1BR,Cambridge,4.83,Entire apartment,113.00,3.00,2.00,1.00
BOS,"Comfy Room-15m T to downtown,Walk to Airport/Subwy",East Boston,4.88,Private room,40.00,2.00,1.00,1.00
BOS,Coolidge Corner 2BR1 FREE ParkingWalk to T,Coolidge Corner,4.87,Entire apartment,107.00,6.00,3.00,1.00
BOS,M7/ LTR HARVARD MIT SUBWAY 2 BEDS PRIVATE ROOM,Cambridge,4.58,Private room,60.00,3.00,2.00,1.00
BOS,Very comfy room with all you need and more.,Roxbury,5.00,Private room,30.00,1.00,1.00,1.00
BOS,One Sunny & Quiet room in Harvard square,Cambridge,5.00,Private room,36.00,1.00,1.00,2.00
BOS,Cozy & Comfortable Private Rm in Milton/Mattapan,Mattapan,4.60,Private room,35.00,1.00,1.00,1.00
BOS,Beacon Hill Studio w/ patio&parking,Beacon Hill,4.88,Entire apartment,200.00,2.00,0.00,1.00
BOS,NEW Modern Apartment Near Boston & Harvard Square.,Watertown,4.96,Entire apartment,98.00,3.00,2.00,1.00
BOS,Evon | Boston Commons | Stunning Huge Studio b14,Downtown,4.35,Entire apartment,97.00,3.00,1.00,1.00
BOS,4 min walk 2 Red Line T & Airport pick up/drop $35,Dorchester,4.79,Private room,45.00,2.00,1.00,1.50
BOS,The House On Myrtle,Winthrop,4.80,Private room,45.00,1.00,1.00,2.00
BOS,Fancy private room next to Porter Sq 2,Cambridge,4.57,Private room,53.00,4.00,2.00,3.00
BOS,"Centrally located Studio in the SouthEnd, #25",South End,4.55,Entire apartment,73.00,2.00,1.00,1.00
BOS,"Stylish Studio in Back Bay, on Newbury St, .#1",Back Bay,4.68,Entire apartment,74.00,2.00,1.00,1.00
BOS,Best Location Ever in Bnb,Financial District,4.65,Entire apartment,77.00,4.00,1.00,1.00
BOS,Charming & Stylish Studio on Beacon Hill #11,Beacon Hill,4.45,Entire apartment,65.00,2.00,1.00,1.00
BOS,Sunny studio right next to Boston University604,Allston-Brighton,4.81,Entire apartment,90.00,2.00,1.00,1.00
BOS,"Cozy bedroom with affordable price,no cleaning fee",Medford,4.94,Private room,29.00,1.00,1.00,1.00
BOS,A2 The Little Gray Room,Somerville,4.74,Private room,29.00,1.00,1.00,1.00
BOS,Modern studio+garden near Parks/Sights/Hospitals,Brookline,4.80,Entire condominium,145.00,4.00,2.00,1.00
BOS,Brownstone Bedroom Park & Garden Views by LMA & T,Roxbury,4.95,Private room,102.00,2.00,1.00,1.00
BOS,"NEW 1st Floor, 1BR Downtown Boston",Chinatown,4.86,Entire apartment,140.00,3.00,2.00,1.00
BOS,Charming 2-story private Guesthouse,Newton,4.94,Entire guesthouse,226.00,4.00,3.00,2.00
BOS,"Beautiful 4BD/2BA Gem! Near airport, city, subway!",East Boston,4.65,Entire apartment,145.00,10.00,4.00,2.00
BOS,Large Studio in Milton with private entrance.,Hyde Park,4.66,Entire apartment,65.00,4.00,2.00,1.00
BOS,Walk to Harvard/MIT: Everything just minutes away!,Cambridge,4.81,Entire apartment,180.00,6.00,3.00,1.00
BOS,"Modern, Spacious 1BR for 4 - Easy Marathon Access!",Roxbury,4.76,Entire apartment,153.00,4.00,2.00,1.00
BOS,"H3, 2 min walk to T/Metro, 17 min to Downtown",Dorchester,4.36,Private room,36.00,4.00,1.00,2.50
BOS,The Woodbourne - Prvt JP 2BR 15 Min To Everywhere!,Jamaica Plain,4.98,Entire apartment,120.00,5.00,2.00,1.00
BOS,Lovely Spacious with Parking 15 Minutes to Boston,Newton,4.69,Entire house,149.00,2.00,1.00,2.00
BOS,Beautiful 2BDR - 10 minutes to BOS! w/ Parking,Somerville,4.93,Entire condominium,85.00,6.00,2.00,1.00
BOS,Oceanview apartment 1L 10 minute to Boston/airport,Revere,4.54,Entire apartment,145.00,6.00,3.00,1.00
BOS,"Comfortable Stay, not far from Downtown and Fenway",Roxbury,4.68,Private room,70.00,2.00,1.00,2.00
BOS,Private Garden Apartment sleeps up to four.,Jamaica Plain,4.89,Entire apartment,107.00,4.00,1.00,1.00
BOS,Uniquely Boston PVT Entry/BATH QN Bed  Sparkling,South Boston,4.94,Entire guest suite,119.00,2.00,1.00,1.00
BOS,Beautiful 3 bed/2 bath: 5 miles to Copley Sq.,West Roxbury,4.88,Entire apartment,195.00,6.00,3.00,2.00
BOS,Homey getaway by the beach,Hull,4.84,Entire house,214.00,6.00,4.00,2.00
BOS,Vintage Brownstone on Newbury|1 BR 1BA #3,Back Bay,4.79,Entire apartment,68.00,4.00,2.00,1.00
BOS,"Location A++, Sleeps 3 143-23",Back Bay,4.35,Entire apartment,96.00,3.00,2.00,1.00
BOS,Urban|Historic Charles Beacon Hill|1BR 1BA #4,Beacon Hill,4.52,Entire apartment,76.00,4.00,1.00,1.00
BOS,Sunny Private Room in Great Location,Coolidge Corner,4.34,Private room,41.00,2.00,1.00,1.00
BOS,Modern Upscale Newbury Street | 1BR 1 BA #1,Back Bay,4.64,Entire apartment,112.00,4.00,2.00,1.00
BOS,Charming north end 2brm w/ private deck,North End,4.62,Entire apartment,131.00,5.00,2.00,1.00
BOS,2 beds Garden Apt-calm oasis next to T stop -3 min,Charlestown,4.72,Private room,122.00,4.00,2.00,1.00
BOS,WALK to HARVARD&MIT with MEMORY BED 6,Cambridge,4.60,Private room,58.00,2.00,1.00,2.00
BOS,"Sunny room, en-suite bathroom, minutes to Boston",East Boston,4.90,Private room,75.00,2.00,1.00,1.00
BOS,Classic New England apartment on MBTA Red line,Dorchester,4.67,Entire apartment,95.00,5.00,3.00,1.00
BOS,Walk to Harvard/MIT: Everything just minutes away!,Cambridge,4.81,Entire apartment,150.00,6.00,3.00,1.00
BOS,Sonder | Pierce Boston | Calming 3BR + Game Room,Fenway/Kenmore,4.69,Entire apartment,261.00,6.00,3.00,2.50
BOS,"Comfortable Stay, not far from Downtown and Fenway",Roxbury,4.68,Private room,71.00,2.00,1.00,2.00
BOS,"$89*  Special! Comfortable, 1.5 miles to Center",Roxbury,4.66,Entire apartment,159.00,4.00,2.00,1.00
BOS,1 bedroom basement unit,Hyde Park,4.80,Entire guest suite,72.00,2.00,1.00,1.00
BOS,Peaceful Nook!!Free Street Parking!!.Non-smoking,Mattapan,4.82,Private room,37.00,2.00,1.00,2.00
BOS,Charming Harvard Victorian,Cambridge,4.73,Entire house,291.00,10.00,5.00,1.50
BOS,"Airy, Modern 1BR sleeps 4 downtown Boston",Financial District,4.45,Entire apartment,106.00,4.00,1.00,1.00
BOS,Unique Fenway/Back Bay/Copley 1 Bed,Fenway/Kenmore,4.20,Entire apartment,92.00,4.00,2.00,1.00
BOS,Beautiful all furnish Home,Roslindale,4.86,Entire house,195.00,8.00,5.00,1.00
BOS,Large 2 BR|2 BA + Patio in Back Bay,Back Bay,4.94,Entire apartment,188.00,6.00,2.00,2.00
BOS,Cozy Room in Large Home!,Dorchester,4.61,Private room,69.00,2.00,1.00,1.00
BOS,Room for up to 4 in Updated 1 BR apt by T!,Roxbury,4.72,Entire apartment,149.00,4.00,2.00,1.00
BOS,"Stylish Downtown Studio in the SouthEnd, C.Ave# 41",South End,4.70,Entire apartment,59.00,2.00,1.00,1.00
BOS,Stylish Studio on Newbury St #3,Back Bay,4.81,Entire apartment,77.00,2.00,1.00,1.00
BOS,Large Studio w/ Queen AND Sofa Bed..#38,Coolidge Corner,4.85,Entire loft,102.00,2.00,1.00,1.00
BOS,Stunning 3bed/3bth-under 10 mins to BOS w/parking,Somerville,4.92,Entire condominium,121.00,12.00,5.00,3.00
BOS,Sonder | Beacon Suites | Lovely 1BR + Gym,Coolidge Corner,4.37,Entire apartment,127.00,4.00,2.00,1.00
BOS,City Oasis |Deck & Yard |Walk To Harvard MIT Train,Cambridge,4.82,Entire house,130.00,4.00,1.00,1.00
BOS,"Luxury, Location, Privacy. Walk to train. Boston",Quincy,5.00,Entire apartment,82.00,4.00,2.00,1.00
BOS,Downtown Theater District & Boston Common Park,Downtown,4.83,Entire apartment,119.00,3.00,1.00,1.00
BOS,Charming 2 level Apartment,Roxbury,4.84,Entire apartment,150.00,4.00,2.00,1.50
BOS,Private apartment close the city!,West Roxbury,4.84,Entire house,50.00,4.00,1.00,1.00
BOS,Beacon Hill Historic Charles|1BR 1BA #2,Beacon Hill,4.56,Entire apartment,100.00,4.00,1.00,1.00
BOS,*New  2 beds* free parking Harvard MIT Cambridge 4,Cambridge,4.81,Entire apartment,171.00,4.00,2.00,1.00
BOS,Trendy Fun Spot|Historic South End | 1BR 1BA #1,Roxbury,4.23,Entire apartment,113.00,4.00,1.00,1.00
BOS,Charming 2-story private Guesthouse,Newton,4.94,Entire guesthouse,216.00,4.00,3.00,2.00
BOS,Beautiful South End Penthouse!,South End,4.86,Entire apartment,164.00,3.00,1.00,1.00
BOS,Room for up to 4 in Updated 1 BR apt by T!,Roxbury,4.72,Entire apartment,150.00,4.00,2.00,1.00
BOS,Zakim Room-Walk to Subway&Logan airport,East Boston,4.85,Private room,51.00,2.00,1.00,1.00
BOS,**BEST PAD  MILE FROM ASSEMBLY ROW**,Somerville,4.07,Entire apartment,136.00,4.00,2.00,1.00
BOS,Chic & Comfort Boston Studio near Subway401,Allston-Brighton,4.83,Entire apartment,90.00,2.00,1.00,1.00
BOS,Comfortable 2 bedroom apt,Cambridge,4.53,Shared room,140.00,5.00,3.00,1.00
city,title,location,rating,room_type,price,guests,beds,bathrooms
MIA,"THE ITTI BITTI ROOM, SHARED BATH",Allapattah,4.81,Private room,35.00,1.00,1.00,2.00
MIA,C - Chic and Comfortable Studio - 8,Coral Way,4.64,Entire apartment,49.00,4.00,2.00,1.00
MIA,"PENTHOUSE Ocean/City View Condo -FREE Parking, Gym",Edgewater,4.89,Entire condominium,115.00,4.00,1.00,1.00
MIA,New Artistic Pretty Cottage with Cozy Private Yard,Coral Way,4.91,Entire guesthouse,71.00,4.00,3.00,1.00
MIA,bungalow 443 / Travel & Leisure top 10 airbnb 2019,Upper East Side,4.96,Entire guesthouse,125.00,2.00,1.00,1.00
MIA,Treehouse Canopy Room: Permaculture Farm,Little River,4.78,Private room,66.00,2.00,1.00,1.00
MIA,BEST OCEAN VIEW  Balcony - Pool - Gym - Parking !,Coconut Grove,4.89,Entire condominium,87.00,2.00,1.00,1.00
MIA,Little Gables Studio A,West Flagler,4.82,Entire guesthouse,55.00,2.00,1.00,1.00
MIA,1 BEDROOM ..GOOD DEAL IN MIAMI,Little Havana,4.87,Entire apartment,63.00,2.00,1.00,1.00
MIA, ICON Brickell 2BD AMAZING 5-Star Condo Floor 22,Brickell,4.53,Entire condominium,141.00,5.00,2.00,2.00
MIA,# loft 4 -TownHouse -  2 story 4 bedroom & Jacuzzi,Little Havana,4.41,Entire condominium,134.00,10.00,5.00,2.00
MIA,Wonderful Room and Perfect Location in Miami Beach,South Beach,4.88,Entire apartment,103.00,4.00,2.00,1.00
MIA,Relax and Unwind in this Cozy Cottage,West Flagler,4.90,Entire guesthouse,46.00,3.00,1.00,1.00
MIA,Private entry Bayview Guest Suite @ Maison Blanche,Upper East Side,4.95,Entire guest suite,91.00,2.00,1.00,1.00
MIA,1 bedroom ocean views Free parking 50th Floor,Edgewater,4.54,Entire apartment,145.00,5.00,2.00,1.00
MIA,Amazing Views! Amazing location!,Downtown Miami,5.00,Entire condominium,90.00,4.00,2.00,1.50
MIA,House of zen,Little Haiti,4.36,Private room,25.00,2.00,1.00,2.00
MIA,Trendy Miami 2/1 Apt. Miami International Airport,West Flagler,4.67,Entire apartment,44.00,4.00,2.00,1.00
MIA,(BRAND NEW 2/1)5 MINUTES AWAY FROM MIA AND WYNWOOD,Allapattah,4.69,Entire house,58.00,8.00,4.00,1.00
MIA,Few blocks  from  Miami Airport! (No cleaning fee),Flagami,4.71,Entire guest suite,57.00,4.00,2.00,1.00
MIA,"Design House, Following CLEANING Guidelines",Buena Vista,4.13,Entire house,151.00,14.00,9.00,2.00
MIA,Bohemian BungalowPlunge Pool 10min from SB,Buena Vista,4.94,Entire bungalow,292.00,10.00,4.00,2.00
MIA,Modern Studio Apt.  Miami International Airport,West Flagler,4.74,Entire apartment,38.00,2.00,1.00,1.00
MIA,The Guild Downtown | X Miami | Studio,Downtown Miami,4.88,Entire apartment,177.00,2.00,1.00,1.00
MIA,Morningside Designer Garden Suite,Morningside,4.87,Entire guesthouse,95.00,2.00,1.00,1.00
MIA,Miami Downtown Ocean and City View 47th floor,Edgewater,4.68,Entire condominium,93.00,3.00,1.00,1.00
MIA,Wynwood Place 4 | Artsy 2 bedroom + FREE Parking,Wynwood,4.78,Entire apartment,104.00,7.00,6.00,1.00
MIA,"2bedroom 2bathroom great view, free parking + gym",Edgewater,4.93,Entire apartment,122.00,4.00,2.00,2.00
MIA,Beautiful and comfortable house with pool in Miami,West Flagler,4.67,Entire house,181.00,6.00,3.00,1.00
MIA,Design District & Wynwood in Miami,Buena Vista,4.76,Entire apartment,91.00,2.00,1.00,1.00
MIA,Private entry Bayview Guest Suite @ Maison Blanche,Upper East Side,4.95,Entire guest suite,91.00,2.00,1.00,1.00
MIA,Centrally located resort style Miami home,Miami Springs,4.91,Entire house,234.00,6.00,4.00,2.00
MIA,Breathtaking view / Luxury apartment in Downtown,Downtown Miami,4.64,Entire apartment,84.00,7.00,4.00,1.00
MIA,Modern In Brickell Area With Pool & Private Deck,Little Havana,4.41,Entire house,166.00,7.00,5.00,1.00
MIA,2LEVEL LOFT BRICKELL SHORT TERM- 7NIGHTS MINIMUN,Downtown Miami,4.65,Entire loft,116.00,2.00,1.00,1.50
MIA,Guest cottage/pool/tropical yard,Miami Springs,4.95,Entire guesthouse,119.00,4.00,3.00,1.00
MIA,Unit 3- Miami Wynwood place with Private entrance,Edgewater,4.70,Entire apartment,79.00,2.00,1.00,1.00
MIA,1 bedroom ocean views Free parking 50th Floor,Edgewater,4.54,Entire apartment,145.00,5.00,2.00,1.00
MIA,*Brickell Residence* Following CLEANING Guidelines,Brickell,4.63,Entire apartment,185.00,6.00,4.00,2.00
MIA,Modern Private Studio with tropical garden Miami,Coral Way,4.96,Entire guest suite,96.00,2.00,1.00,1.00
MIA,Beautiful apartments in the heart of Miami,Edgewater,4.81,Entire apartment,90.00,3.00,2.00,1.00
MIA,Relaxing Cottage in Coconut Grove,Coconut Grove,4.83,Entire guesthouse,99.00,2.00,1.00,1.00
MIA,"THE ITTI BITTI ROOM, SHARED BATH",Allapattah,4.81,Private room,35.00,1.00,1.00,2.00
MIA,Wynwood  District -Very private Suite,Edgewater,4.93,Private room,59.00,2.00,1.00,1.00
MIA, ICON Brickell AMAZING 5-Star Condo Ocean View! ,Brickell,4.55,Entire condominium,113.00,4.00,2.00,1.00
MIA,#1221 Lucky 1/1 Penthouse with Jacuzzi,Little Havana,4.39,Entire condominium,55.00,4.00,2.00,1.00
MIA,Newly-Renovated 3/2 in Trendy Wynwood Art District,Wynwood,4.88,Entire apartment,74.00,10.00,5.00,2.00
MIA,Tropical Elegance Close to All(1-B),Little Haiti,4.66,Private room,39.00,2.00,2.00,1.00
MIA,Nice Bedroom #1 in a family home,Virginia Gardens,4.78,Private room,27.00,1.00,1.00,1.00
MIA,*SOUTH BEACH  Views-*Following Cleaning Guidelines,Edgewater,4.52,Entire apartment,148.00,6.00,4.00,2.00
MIA,Miami Beach view -Room in Luxury Apartment-Miami,Downtown Miami,4.60,Private room,81.00,2.00,1.00,1.00
MIA,Zen Deluxe Suite 8 | No Cleaning Fee,Morningside,4.74,Entire apartment,59.00,2.00,1.00,1.00
MIA,Best Location at Downtown Miami!!,Downtown Miami,4.94,Entire apartment,105.00,3.00,2.00,1.00
MIA,Wynwood Place 3 | Artsy 2 bedroom + FREE Parking,Wynwood,4.75,Entire apartment,95.00,7.00,6.00,1.00
MIA,PRIVATE Summer Guesthouse Near Key BISCAYNE Beach,Coral Way,4.35,Entire guesthouse,69.00,2.00,1.00,1.00
MIA,K - Boho Studio in Little Havana (Apt 5),Coral Way,4.73,Entire house,30.00,4.00,2.00,1.00
MIA, ICON Brickell WONDERFUL Modern Condo 36th floor,Brickell,4.41,Entire condominium,82.00,4.00,2.00,1.00
MIA,"2/2 Central Luxury, Beautiful Views w/SPA+POOL+GYM",Brickell,4.87,Entire condominium,139.00,6.00,5.00,2.00
MIA,"Casa Cambio - Queen bed, private bathroom",Liberty City,4.83,Private room,25.00,2.00,1.00,1.00
MIA,Best Location at Downtown Miami!!,Downtown Miami,4.94,Entire apartment,105.00,3.00,2.00,1.00
MIA,"Casa Cambio - Queen bed, private bathroom",Liberty City,4.83,Private room,25.00,2.00,1.00,1.00
MIA,Breathtaking Bay View Downtown Miami by RENTAPAD,Edgewater,4.73,Entire condominium,179.00,8.00,5.00,2.00
MIA,Hotel Style Bright & Modern Suite w/FREE Parking,Buena Vista,3.73,Entire guest suite,33.00,3.00,2.00,1.00
MIA,Unit 3- Miami Wynwood place with Private entrance,Edgewater,4.70,Entire apartment,59.00,2.00,1.00,1.00
MIA,REFRESHING MODERN & RETRO STUDIO W/POOL & JACUZZI.,Auburdale,4.97,Entire guest suite,89.00,3.00,2.00,1.00
MIA,Wynwood Area-Very Private Guest House,Edgewater,4.89,Private room,56.00,2.00,1.00,1.00
MIA,(NEW 2/1) 6 MINUTES AWAY FROM MIA!NEAR WYNWOOD!,Allapattah,4.57,Entire house,50.00,8.00,4.00,1.00
MIA,Breathtaking studio pool & parking 10th Floor!,North Bay Village,4.54,Entire apartment,50.00,4.00,1.00,1.00
MIA,Sextant | Waterfront Chateau | Pool + Hot Tub | Directly on the Miami River,Allapattah,4.78,Entire house,213.00,10.00,5.00,2.50
MIA,"LUXE Highrise w OCEAN VIEW+FREE Parking, Sauna,Gym",Edgewater,4.92,Entire apartment,89.00,4.00,1.00,1.00
MIA,Spacious Modern Suite in Heart of Miami!,Auburdale,4.83,Entire guest suite,53.00,4.00,1.00,1.00
MIA,"Villa Tranquillo - 4 bdrm w/pool, 10 mins to Beach",Upper East Side,4.64,Entire house,275.00,12.00,5.00,3.00
MIA,K - Private Studio in Shenandoah  (Apt 4),Coral Way,4.73,Entire house,34.00,2.00,1.00,1.00
MIA,Unit 22- Miami Wynwood place with Private entrance,Edgewater,4.64,Entire guest suite,10.00,2.00,1.00,1.00
MIA,Spectacular 2 bedroom 51st floor direct ocean view,Edgewater,4.51,Entire apartment,225.00,8.00,4.00,2.00
MIA,Cheap Futon 5 min from the MIA- O,Brownsville,4.27,Shared room,14.00,1.00,1.00,1.00
MIA,# 1118 + Modern condo with pool view 2/2  Jacuzzi,Little Havana,4.64,Entire condominium,87.00,8.00,3.00,2.00
MIA,Glamour camping in the heart of Miami @ Titi Wasi,Coral Way,4.97,Camper/RV,39.00,4.00,2.00,1.00
MIA,Historic Casa Havana - Studio Suite,Little Havana,4.68,Entire guest suite,49.00,2.00,1.00,1.00
MIA,Wynwood Place 4 | Artsy 2 bedroom + FREE Parking,Wynwood,4.78,Entire apartment,103.00,7.00,6.00,1.00
MIA,Breathtaking view / Luxury apartment in Downtown,Downtown Miami,4.64,Entire apartment,83.00,7.00,4.00,1.00
MIA,Tropical Elegance Close to All(1A),Little Haiti,4.67,Private room,40.00,4.00,2.00,1.00
MIA, ICON Brickell WONDERFUL Modern Condo 36th floor,Brickell,4.41,Entire condominium,104.00,4.00,2.00,1.00
MIA,Super executive brickell place!!,Brickell,4.94,Entire apartment,100.00,2.00,1.00,1.00
MIA,Yve Hotel 6  Savvy King,Downtown Miami,3.85,Hotel room,95.00,2.00,1.00,1.00
MIA,panoramic room on Miami,Downtown Miami,3.29,Private room,79.00,2.00,1.00,1.00
MIA,Casa Cambio - Queen bed - Shared Bathroom,Liberty City,4.88,Private room,35.00,2.00,1.00,1.00
MIA,NICE INDEPENDENT STUDIO in MIAMI - CORAL GABLES,Auburdale,4.74,Entire house,42.00,2.00,1.00,1.00
MIA,Waterfront 1/1 Entire home! Breathtaking views!,North Bay Village,4.47,Entire condominium,65.00,4.00,1.00,1.00
MIA,Miami Designer Apartment Unit 3,Buena Vista,4.83,Entire apartment,70.00,2.00,1.00,1.00
MIA,Modern & Comfy Private Suite in Miami Beach,North Bay Village,4.82,Entire guest suite,75.00,3.00,1.00,1.00
MIA,Private Small Studio own entrance and parking,Virginia Gardens,4.53,Entire guest suite,31.00,2.00,2.00,1.00
MIA,Bikini Hostel - Meals Included (9 Bed Shared Dorm),South Beach,4.00,Hotel room,16.00,9.00,9.00,1.00
MIA,Charming private cottage for two with parking!,Upper East Side,4.89,Entire guesthouse,51.00,2.00,2.00,1.00
MIA,Brickell executive apartment!!,Brickell,4.85,Entire loft,85.00,2.00,1.00,1.00
MIA,PRIVATE Summer Guesthouse Near Key BISCAYNE Beach,Coral Way,4.35,Entire guesthouse,76.00,2.00,1.00,1.00
MIA,S - Studio close to Everything (Apt 6),Coral Way,4.82,Entire guesthouse,36.00,2.00,1.00,1.00
MIA,#1117 + city Skyline view & heated Pool,Little Havana,4.38,Entire condominium,103.00,8.00,5.00,2.00
MIA, ICON Brickell GORGEOUS Modern Condo 32nd floor ,Brickell,4.65,Entire condominium,100.00,4.00,2.00,1.00
MIA,Miami Airport Home,West Flagler,4.86,Entire house,132.00,4.00,3.00,1.00
MIA,Spacious Modern Home In Brickell Area With Pool,Little Havana,4.26,Entire house,270.00,13.00,10.00,3.00
MIA,Beautiful Big House w/ Artsy Backyard by MetroRail,Coral Way,4.90,Entire townhouse,193.00,14.00,5.00,2.50
MIA,Beautiful apartment in the heart of Wynwood!!!,Wynwood,4.86,Entire apartment,97.00,5.00,5.00,1.00
MIA,La Villa Paris In the  of sunny Miami,Upper East Side,4.67,Entire villa,714.00,16.00,13.00,4.00
MIA,Cozy Private Cottage near Brickell,Coral Way,4.74,Entire apartment,74.00,2.00,1.00,1.00
MIA,Miami / Brickell Lux Townhouse Room,Brickell,4.70,Private room,89.00,2.00,1.00,1.00
MIA,Skyline View Equipped Apartment in Brickell Miami,Brickell,4.88,Entire apartment,149.00,3.00,1.00,1.00
MIA,Modern Private Studio with tropical garden Miami,Coral Way,4.96,Entire guest suite,99.00,2.00,1.00,1.00
MIA,Super executive brickell place!!,Brickell,4.94,Entire apartment,100.00,2.00,1.00,1.00
MIA,Hacienda Aslan <3 of Miami 4BD/2BA Villa  Rooftop,Coral Way,4.83,Entire house,137.00,10.00,7.00,2.00
MIA,Next to South Beach* Following CLEANING Guidelines,Edgewater,4.55,Entire apartment,148.00,6.00,4.00,2.00
MIA,Tamiami Guest House- Studio #2,West Flagler,4.80,Entire house,75.00,4.00,3.00,1.00
MIA,La Petit Boheme w private Hot Tub Ozone machine,Coral Way,4.79,Entire guest suite,85.00,2.00,1.00,1.00
MIA,South Miami Tropical Cottage/near UM/ Coral Gables,South Miami,4.92,Entire guest suite,68.00,2.00,1.00,1.00
MIA,Nice Bedroom #1 in a family home,Virginia Gardens,4.78,Private room,30.00,1.00,1.00,1.00
MIA,Cute cottage w/ pool near Brickell & Little Havana,Coral Way,4.96,Entire guesthouse,102.00,2.00,1.00,1.00
MIA,South Beach Modern B&B FREE Breakfast FREE parking,South Beach,4.76,Private room,130.00,2.00,1.00,1.00
MIA,Hunter 26 Sailboat,Coconut Grove,4.97,Boat,120.00,3.00,4.00,0.50
MIA,Wynwood Place 5 | 2BD with balcony  FREE Parking,Wynwood,4.86,Entire apartment,108.00,6.00,5.00,1.00
MIA,Nice Bedroom #1 in a family home,Virginia Gardens,4.78,Private room,30.00,1.00,1.00,1.00
MIA,South Beach Modern B&B FREE Breakfast FREE parking,South Beach,4.76,Private room,130.00,2.00,1.00,1.00
MIA,Hunter 26 Sailboat,Coconut Grove,4.97,Boat,120.00,3.00,4.00,0.50
MIA,Newly-Renovated 3/2 in Trendy Wynwood Art District,Wynwood,4.88,Entire apartment,130.00,10.00,5.00,2.00
MIA,***Icon  Brickell*** Following CLEANING Guidelines,Brickell,4.54,Entire apartment,225.00,6.00,3.00,2.00
MIA,Luxe Studio in the Heart of Miami,Auburdale,4.91,Entire guest suite,62.00,2.00,1.00,1.00
MIA,BOHO Bungalow  Tiny House on Wheels MIMO District,Upper East Side,4.95,Tiny house,76.00,2.00,1.00,1.00
MIA,Luxury Apt in Downtown Miami with free parking,Edgewater,4.65,Entire condominium,131.00,4.00,2.00,1.00
MIA,Spacious Luxe Pool Villa BEST Location & TOP RATED,Coral Way,4.78,Entire house,1774.00,16.00,10.00,6.00
MIA,DOWNTOWN MIAMI / STUDIO APARTMENT- best location,Downtown Miami,4.56,Entire apartment,94.00,2.00,1.00,1.00
MIA,Miami near Brickel & South Beach,Coral Way,4.75,Entire apartment,90.00,6.00,5.00,1.00
MIA,"Private Bedroom w/ waterviews, pool and parking.",North Bay Village,4.56,Private room,46.00,2.00,1.00,1.00
MIA,**Design House - 5 Bedrooms - 8 Beds***,Buena Vista,4.11,Entire house,136.00,14.00,9.00,2.00
MIA,Miami Modern Apartment in Historic District 10,Little Haiti,4.63,Entire apartment,70.00,4.00,2.00,1.00
MIA,Wynwood Place 6 | 2BD with balcony  FREE Parking,Wynwood,4.79,Entire apartment,108.00,6.00,4.00,1.00
MIA,HOUSE WITH POOL- 15 MINS TO SOUTH BEACH,Buena Vista,4.67,Entire house,142.00,6.00,3.00,1.00
MIA,"Junior Penthouse Apartment, Miami Ocean View",Downtown Miami,4.69,Private room,89.00,3.00,2.00,2.00
MIA,Modern 4/3 home near Midtown Miami and Beaches,Buena Vista,4.96,Entire house,207.00,10.00,6.00,3.00
MIA,Glamour camping in the heart of Miami @ Titi Wasi,Coral Way,4.97,Camper/RV,53.00,4.00,2.00,1.00
MIA,2/2 apt with amazing water view,Brickell,4.80,Entire apartment,156.00,5.00,2.00,2.00
MIA,Beautiful Big House w/ Artsy Backyard by MetroRail,Coral Way,4.90,Entire townhouse,179.00,14.00,5.00,2.50
MIA,Luxury Apartment in the Heart of Miami,West Miami,4.67,Entire apartment,59.00,5.00,2.00,1.00
MIA,"Villa Tranquillo - 4 bdrm w/pool, 10 mins to Beach",Upper East Side,4.64,Entire house,275.00,12.00,5.00,3.00
MIA, ICON Brickell DELUXE Modern Condo 46th floorSPA,Brickell,4.50,Entire condominium,106.00,4.00,2.00,1.00
